357.71484374999994,412.5,505.95703125,338.37890625,251.36718749999997,6.4453125,0.0,3.22265625
402.83203125,451.171875,551.07421875,222.36328125,251.36718749999997,6.4453125,3.22265625,3.22265625
431.8359375,489.84374999999994,528.5156249999999,164.35546874999997,251.36718749999997,6.4453125,3.22265625,3.22265625
373.82812499999994,460.83984375,538.18359375,215.91796875,251.36718749999997,6.4453125,3.22265625,3.22265625
393.16406249999994,470.50781249999994,544.6289062499999,264.25781249999994,251.36718749999997,6.4453125,3.22265625,3.22265625
399.609375,441.50390624999994,544.6289062499999,567.1875,251.36718749999997,6.4453125,3.22265625,6.4453125
393.16406249999994,480.17578125,576.8554687499999,773.4375,251.36718749999997,3.22265625,0.0,3.22265625
386.71875,451.171875,538.18359375,621.97265625,248.14453125,6.4453125,3.22265625,3.22265625
399.609375,460.83984375,541.40625,396.38671875,251.36718749999997,6.4453125,3.22265625,6.4453125
415.72265625,476.953125,554.296875,206.25,251.36718749999997,6.4453125,3.22265625,3.22265625
351.26953125,415.72265625,522.0703125,663.8671875,251.36718749999997,6.4453125,3.22265625,3.22265625
380.2734375,418.9453125,515.625,402.83203125,254.58984375,6.4453125,3.22265625,6.4453125
373.82812499999994,412.5,534.9609375,383.49609375,248.14453125,6.4453125,3.22265625,3.22265625
383.49609375,454.39453124999994,541.40625,425.39062499999994,254.58984375,6.4453125,0.0,3.22265625
389.94140624999994,428.61328125,570.41015625,609.0820312499999,251.36718749999997,6.4453125,0.0,6.4453125
380.2734375,457.61718749999994,541.40625,567.1875,251.36718749999997,6.4453125,0.0,6.4453125
364.16015625,396.38671875,522.0703125,596.19140625,254.58984375,6.4453125,0.0,3.22265625
377.05078124999994,431.8359375,541.40625,277.1484375,251.36718749999997,6.4453125,3.22265625,3.22265625
351.26953125,396.38671875,522.0703125,425.39062499999994,254.58984375,6.4453125,0.0,6.4453125
364.16015625,425.39062499999994,554.296875,754.1015624999999,251.36718749999997,6.4453125,3.22265625,3.22265625
341.60156249999994,393.16406249999994,525.29296875,444.7265625,251.36718749999997,6.4453125,0.0,6.4453125
373.82812499999994,438.28124999999994,512.4023437499999,728.3203125,251.36718749999997,6.4453125,3.22265625,3.22265625
406.05468749999994,483.3984375,531.73828125,132.12890624999997,251.36718749999997,6.4453125,3.22265625,3.22265625
354.4921875,409.27734374999994,525.29296875,161.1328125,251.36718749999997,6.4453125,3.22265625,3.22265625
431.8359375,489.84374999999994,580.078125,431.8359375,251.36718749999997,6.4453125,3.22265625,3.22265625
425.39062499999994,447.94921875,509.1796875,486.62109374999994,251.36718749999997,6.4453125,0.0,6.4453125
367.3828125,444.7265625,528.5156249999999,141.796875,254.58984375,6.4453125,3.22265625,3.22265625
409.27734374999994,470.50781249999994,531.73828125,122.46093749999999,251.36718749999997,6.4453125,3.22265625,3.22265625
422.16796874999994,467.28515625,528.5156249999999,602.63671875,251.36718749999997,6.4453125,3.22265625,6.4453125
396.38671875,486.62109374999994,534.9609375,161.1328125,248.14453125,6.4453125,3.22265625,3.22265625
399.609375,476.953125,544.6289062499999,509.1796875,251.36718749999997,6.4453125,3.22265625,3.22265625
412.5,435.05859375,525.29296875,132.12890624999997,251.36718749999997,6.4453125,3.22265625,3.22265625
431.8359375,496.2890625,573.6328125,563.96484375,251.36718749999997,6.4453125,3.22265625,3.22265625
380.2734375,470.50781249999994,570.41015625,193.359375,251.36718749999997,6.4453125,0.0,3.22265625
402.83203125,444.7265625,531.73828125,383.49609375,251.36718749999997,6.4453125,3.22265625,3.22265625
360.93749999999994,425.39062499999994,554.296875,180.46874999999997,251.36718749999997,6.4453125,0.0,3.22265625
367.3828125,409.27734374999994,531.73828125,215.91796875,251.36718749999997,6.4453125,3.22265625,3.22265625
396.38671875,451.171875,538.18359375,225.5859375,248.14453125,6.4453125,3.22265625,3.22265625
422.16796874999994,470.50781249999994,541.40625,193.359375,248.14453125,6.4453125,3.22265625,6.4453125
377.05078124999994,460.83984375,557.51953125,267.48046875,251.36718749999997,6.4453125,3.22265625,3.22265625
399.609375,473.73046874999994,541.40625,750.87890625,251.36718749999997,6.4453125,3.22265625,3.22265625
386.71875,447.94921875,522.0703125,170.80078124999997,254.58984375,6.4453125,3.22265625,3.22265625
364.16015625,418.9453125,547.8515625,683.2031249999999,251.36718749999997,6.4453125,3.22265625,3.22265625
389.94140624999994,444.7265625,518.84765625,457.61718749999994,251.36718749999997,6.4453125,0.0,6.4453125
373.82812499999994,467.28515625,534.9609375,154.68749999999997,251.36718749999997,6.4453125,3.22265625,3.22265625
360.93749999999994,402.83203125,538.18359375,531.73828125,251.36718749999997,6.4453125,3.22265625,3.22265625
360.93749999999994,418.9453125,528.5156249999999,174.0234375,251.36718749999997,6.4453125,3.22265625,3.22265625
422.16796874999994,473.73046874999994,538.18359375,212.69531249999997,251.36718749999997,6.4453125,3.22265625,3.22265625
377.05078124999994,409.27734374999994,518.84765625,708.984375,254.58984375,3.22265625,3.22265625,3.22265625
377.05078124999994,464.0625,560.7421874999999,254.58984375,251.36718749999997,6.4453125,3.22265625,3.22265625
418.9453125,476.953125,560.7421874999999,306.15234375,251.36718749999997,6.4453125,0.0,3.22265625
373.82812499999994,470.50781249999994,547.8515625,116.015625,251.36718749999997,6.4453125,3.22265625,3.22265625
425.39062499999994,457.61718749999994,544.6289062499999,164.35546874999997,251.36718749999997,6.4453125,3.22265625,3.22265625
402.83203125,441.50390624999994,528.5156249999999,180.46874999999997,254.58984375,6.4453125,3.22265625,3.22265625
418.9453125,435.05859375,515.625,228.80859374999997,254.58984375,6.4453125,3.22265625,3.22265625
415.72265625,460.83984375,515.625,728.3203125,251.36718749999997,6.4453125,3.22265625,3.22265625
399.609375,473.73046874999994,518.84765625,235.25390624999997,251.36718749999997,6.4453125,3.22265625,3.22265625
431.8359375,493.06640625,563.96484375,348.046875,248.14453125,3.22265625,3.22265625,3.22265625
399.609375,486.62109374999994,551.07421875,686.42578125,251.36718749999997,3.22265625,0.0,6.4453125
418.9453125,470.50781249999994,560.7421874999999,261.03515625,251.36718749999997,6.4453125,3.22265625,3.22265625
441.50390624999994,483.3984375,557.51953125,241.69921875,251.36718749999997,6.4453125,3.22265625,3.22265625
422.16796874999994,470.50781249999994,563.96484375,747.6562499999999,251.36718749999997,6.4453125,0.0,3.22265625
422.16796874999994,483.3984375,551.07421875,628.41796875,248.14453125,6.4453125,0.0,6.4453125
338.37890625,435.05859375,525.29296875,238.4765625,254.58984375,6.4453125,3.22265625,3.22265625
396.38671875,460.83984375,547.8515625,138.57421875,248.14453125,6.4453125,3.22265625,3.22265625
396.38671875,409.27734374999994,544.6289062499999,667.0898437499999,248.14453125,6.4453125,0.0,3.22265625
357.71484374999994,447.94921875,560.7421874999999,280.37109374999994,251.36718749999997,6.4453125,3.22265625,3.22265625
393.16406249999994,431.8359375,557.51953125,393.16406249999994,251.36718749999997,6.4453125,0.0,3.22265625
386.71875,425.39062499999994,525.29296875,754.1015624999999,251.36718749999997,6.4453125,0.0,3.22265625
383.49609375,464.0625,554.296875,270.703125,248.14453125,6.4453125,3.22265625,3.22265625
364.16015625,441.50390624999994,544.6289062499999,199.8046875,248.14453125,6.4453125,3.22265625,3.22265625
422.16796874999994,454.39453124999994,528.5156249999999,222.36328125,251.36718749999997,6.4453125,0.0,3.22265625
383.49609375,457.61718749999994,541.40625,438.28124999999994,251.36718749999997,3.22265625,3.22265625,6.4453125
409.27734374999994,467.28515625,576.8554687499999,563.96484375,248.14453125,6.4453125,3.22265625,6.4453125
396.38671875,438.28124999999994,525.29296875,580.078125,251.36718749999997,6.4453125,3.22265625,6.4453125
435.05859375,525.29296875,544.6289062499999,541.40625,251.36718749999997,6.4453125,3.22265625,3.22265625
418.9453125,464.0625,515.625,654.19921875,251.36718749999997,6.4453125,3.22265625,3.22265625
377.05078124999994,441.50390624999994,547.8515625,760.546875,251.36718749999997,3.22265625,3.22265625,3.22265625
415.72265625,464.0625,534.9609375,212.69531249999997,251.36718749999997,6.4453125,0.0,3.22265625
373.82812499999994,431.8359375,560.7421874999999,728.3203125,248.14453125,3.22265625,0.0,3.22265625
399.609375,438.28124999999994,534.9609375,596.19140625,251.36718749999997,3.22265625,3.22265625,3.22265625
377.05078124999994,464.0625,547.8515625,148.24218749999997,251.36718749999997,6.4453125,3.22265625,3.22265625
